Item Name,Category Name,SKU,HSN,Unit Name,Alert Quantity,Brand Name,Lot Number,Expire Date,Purchase Price,Tax Name,Tax Value,Tax Type,Sales Price,Opening Stock,Barcode,DISCOUNT TYPE,DISCOUNT
Valtec AMH (10/160/12.5mg) 28 Tablets,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Nebivol (2.5mg) 14 Tablets,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Metliptin (50/850mg) 28 Tablets,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Fusil (2%) 5g Skin Ointment,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Cutis (1%) 20ml Lotion,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Cutis (250mg) 20 Tablets,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Cutibet G (0.05/0.1%) 15g Cream,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Cresar (20mg) 10 Tablets,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Creato-SR (35mg) 20 Tablets,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Cleret 20g Gel,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Beltapro (0.05%) 20ml Lotion,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Beltapro (0.05%) 15g Cream,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Amygra (60mg) 20 Tablets,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
BIOFAD CREAM 30G,Medicine,,,Qty,,SYNTAX PHARMA,,,0,NaN,0,Exclusive,1,0,,,
URINE CONTAINER,Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
Sufre Tulle 10 Dressing,Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
POLYTHENE GLOVES,Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
PAKBAND GUAZE 10*10,Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
NEBULIZER KIT (CHILD),Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
NEBULIZER KIT (ADULT),Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
Mepore (9x35cm/3.6x14in) Dressing,Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
Mepore (9cm x 30cm) Dressing,Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
Mepore (9x25cm/3.6x10in) Dressing,Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
Mepore (9cm x 20cm) Dressing,Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
LANCING DEVICE (UNIQUE),Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
FACE MASK KN95,Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
DRIP SET (MEDISET),Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
COTTON ROLL 100G,Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
Hydrozole (1/1%) 20g Cream,Medicine,,,Qty,,"Stiefel Laboratories, Inc.",,,0,NaN,0,Exclusive,1,0,,,
"Pedia Max (1,666/400IU) 10ml Oral Drops",Medicine,,,Qty,,Matrix Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Neuxam (1mg) 30 Tablets,Medicine,,,Qty,,Standpharm Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Elaxine (30mg) 20 Tablets,Medicine,,,Qty,,Standpharm Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xib (100mg/5ml) 60ml Suspension,Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xib (100mg/5ml) 120ml Suspension,Medicine,,,Qty,,SJ & G Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tenz (2mg) 10 Tablets,Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
"Omicin (600mg) 2ml, 1 Vial Injection",Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Omicin (300mg/ml) 1 Vial Injection,Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Mevrin (135mg) 40 Tablets,Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Drate Plus D (70mg) 4 Tablets,Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Drate (70mg) 4 Tablets,Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Despas (200mg) 40 Capsules,Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Bone Lift (0.5mcg) 30 Tablets,Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Patadin (0.1%) 5ml Eye Drops,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Nepafen (0.1%) 5ml Eye Drops,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Mydex (0.1/0.3%) 5ml Eye Drops,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Metni V (0.75%) 75g Vaginal Gel,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lamcy-T (0.1/0.025%) 5ml Eye Drops,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Isotin (0.05%) 10g Gel,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Famot (10mg/5ml) 60ml Suspension,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Esso (40mg) 14 Capsules,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Esso (20mg) 14 Capsules,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Clycin-T (1%) 30ml Lotion,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Clozox-H (10/10mg) 10g Cream,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Clozox (1%) 10g Cream,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Fusicare-H (1/2%) 15g Cream,Medicine,,,Qty,,SERVING HEALTH PAKISTAN,,,0,NaN,0,Exclusive,1,0,,,
Acneez 60ml Face Wash,Medicine,,,Qty,,SERVING HEALTH PAKISTAN,,,0,NaN,0,Exclusive,1,0,,,
Natrilix SR (1.5mg) 30 Tablets,Medicine,,,Qty,,Servier Research and Pharmaceuticals [Pakistan] (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Natrilam (1.5/5mg) 30 Tablets,Medicine,,,Qty,,Servier Research and Pharmaceuticals [Pakistan] (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Coversyl Plus (4/1.25mg) 10 Tablets,Medicine,,,Qty,,Servier Research and Pharmaceuticals [Pakistan] (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Coversyl (8mg) 10 Tablets,Medicine,,,Qty,,Servier Research and Pharmaceuticals [Pakistan] (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Coversyl (2mg) 10 Tablets,Medicine,,,Qty,,Servier Research and Pharmaceuticals [Pakistan] (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Coralan (7.5mg) 56 Tablets,Medicine,,,Qty,,Servier Research and Pharmaceuticals [Pakistan] (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Coralan (5mg) 56 Tablets,Medicine,,,Qty,,Servier Research and Pharmaceuticals [Pakistan] (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
ViD-Tres (400IU) 10ml Oral Drops,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Clinacin (1%) 30ml Lotion,Medicine,,,Qty,,Seatle Pharma Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Clinacin (1%) 10g Gel,Medicine,,,Qty,,Seatle Pharma Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Peditral (Orange) 25 Sachets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Peditral (Lemon) 25 Sachets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Zenbar (20mg) 14 Capsules,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Rancard XR (500mg) 14 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
PEDITRAL LIQUID 500ML (ORANGE),Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Olesta AM (5/40mg) 20 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Morcet (5mg) 14 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Gutcare 10 Sachets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Emsyn (10mg) 14 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Dextop (60mg) 30 Capsules,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Canderel Low-Calorie Sweetener (18mg) 200 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Canderel Low-Calorie Sweetener (18mg) 100 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Sunny D (5000IU) 60 Softgel Capsules,Medicine,,,Qty,,SCOTMANN PHARMACEUTICAL,,,0,NaN,0,Exclusive,1,0,,,
Senora (2.5mg) 10 Tablets,Medicine,,,Qty,,SCOTMANN PHARMACEUTICAL,,,0,NaN,0,Exclusive,1,0,,,
Valid (80mg) 28 Tablets,Medicine,,,Qty,,Scilife Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Sciampa (10mg)14 Tablets,Medicine,,,Qty,,Scilife Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Praz (0.5mg) 30 Tablets,Medicine,,,Qty,,Scilife Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Nibovo (5mg) 30 Tablets,Medicine,,,Qty,,Scilife Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Nibovo (10mg) 10 Tablets,Medicine,,,Qty,,Scilife Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
M-Low (5mg) 20 Tablets,Medicine,,,Qty,,Scilife Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Co-Valid (160/12.5mg) 14 Tablets,Medicine,,,Qty,,Scilife Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Co-Amstan (10/160/25mg) 28 Tablets,Medicine,,,Qty,,Scilife Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lotense (50mg) 20 Tablets,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Bone Care (0.5mg) 10 Tablets,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Oflexer (0.3%) 5ml Eye Drops,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Naze (2mg) 30 Tablets,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Naze (0.5mg) 50 Tablets,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Natacin (5.0%) 5ml Eye Suspension,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ketot (0.025%) 5ml Eye Drops,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
I-Fresh 10ml Eye Drops,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
De Calc (Orange) 50 Tablets,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
De Calc Plus 30 Tablets,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ceremin (400mg) 60 Tablets,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Viptin Met (50/850mg) 14 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Viptin Met (50/500mg) 14 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Viptin Met (50/1000mg) 14 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Urigo (80mg) 20 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tonoflex-P Forte (75/650mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
TEpH Insta (20mg) 10 Sachets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
TEpH (40mg) 1 Vial Infusion,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Samvy (35mg/5ml) 120ml Syrup,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rosera (5mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rolac (100mg) 4 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Quadro (600mcg) 30 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Quadro (300mcg) 30 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Platrid-AP (75/75mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Platrid (75mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Peridone (5mg/5ml) 120ml Suspension,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Peridone (10mg) 30 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Oxidil (500mg) IV Injection,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Osiris Quick (20mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Orno Rapid (8mg) 20 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Neucef DS (250mg/5ml) 60ml Oral Suspension,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Neo-Sedil (5mg) 20 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Neo-Antial (0.5mg/ml) 60ml Syrup,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Neo-Antial (5mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
"Neege (40mg) 10ml, 1 Vial Injection",Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Moveryl (100mg) 20 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Montika (4mg) 14 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Izato (500mg) 20 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Intig-D 60ml Syrup,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Fylod (400mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Enier (8mg) 30 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Elezo (150mg) 30 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Effiflox (250mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ecasil (600mg) 12 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ecasil (400mg) 12 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Dicloran SR (100mg) 30 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Caricef DS (200mg/5ml) 30ml Suspension,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Bisleri (100mg/350mcg) 30 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Bisleri (50mg) 120ml Syrup,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Beceptor (20mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Azitma (200mg) 15ml Suspension,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Arceva (15/90mg) 30ml Dry Suspension,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Arceva (20/120mg) 16 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Abacus (200mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
2Sum (2g) 1 Vial Injection,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
2Sum (1g) 1 Vial Injection,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Urivent (0.4mg) 10 Capsules,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Terbisil (1%) 20ml Lotion,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Terbisil (250mg) 10 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Sofac 20g Gel,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Safgo-Met (2/500mg) 30 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Safgo-Met (1/500mg) 30 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Muscolin (4mg) 20 Capsules,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Luner (5mg) 12 Capsules,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lucid (500mg) 10 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Fucort (20/1mg) 15g Cream,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Fucort-H (20/10mg) 15g Cream,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Cosmin (0.05%) 10g Gel,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Apsin (40mg) 10 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Apsin (20mg) 20 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Alosita-Met (50/500mg) 14 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Alosita-Met (50/1000mg) 14 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Alosita (50mg) 14 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rivotril (2.5mg/ml) 10ml Oral Drops,Medicine,,,Qty,,Martin Dow Limited,,,0,NaN,0,Exclusive,1,0,,,
Accu-Chek Performa (Blood Glucose) 50 Test Strips,Medicine,,,Qty,,"Roche Diabetes Care GmbH, Germany",,,0,NaN,0,Exclusive,1,0,,,
Accu-Chek Performa (Blood Glucose) 100 Test Strips,Medicine,,,Qty,,"Roche Diabetes Care GmbH, Germany",,,0,NaN,0,Exclusive,1,0,,,
Accu-Chek Instant S Glucometer,Medicine,,,Qty,,"Roche Diabetes Care GmbH, Germany",,,0,NaN,0,Exclusive,1,0,,,
Accu-Chek Instant (Blood Glucose) 50 Test Strips,Medicine,,,Qty,,"Roche Diabetes Care GmbH, Germany",,,0,NaN,0,Exclusive,1,0,,,
Accu-Chek Active (Blood Glucose) 50 Test Strips,Medicine,,,Qty,,"Roche Diabetes Care GmbH, Germany",,,0,NaN,0,Exclusive,1,0,,,
Accu-Chek Active (Blood Glucose) 25 Test Strips,Medicine,,,Qty,,"Roche Diabetes Care GmbH, Germany",,,0,NaN,0,Exclusive,1,0,,,
Newflora 10 Capsules,Medicine,,,Qty,,RG Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Myfol (400mcg) 30 Tablets,Medicine,,,Qty,,RG Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Myfol 15ml Oral Drops,Medicine,,,Qty,,RG Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Locyst 30 Tablets,Medicine,,,Qty,,RG Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ironone 120ml Syrup,Medicine,,,Qty,,RG Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Colibid (Food Additive) 7.5ml Oral Drops,Medicine,,,Qty,,RG Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
ACD PLUS DROP 15ML,Medicine,,,Qty,,RG Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Zolopat (0.1%) 5ml Eye Drops,Medicine,,,Qty,,Remington Pharmaceutical Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xinoxy 3g Eye Ointment,Medicine,,,Qty,,Remington Pharmaceutical Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rocip (0.3%) 3.5g Eye Ointment,Medicine,,,Qty,,Remington Pharmaceutical Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rocip (0.3%) 5ml Eye Drops,Medicine,,,Qty,,Remington Pharmaceutical Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ocumox-D (0.1/0.5%) 5ml Eye Drops,Medicine,,,Qty,,Remington Pharmaceutical Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ocumox (0.5%) 3.5g Eye Ointment,Medicine,,,Qty,,Remington Pharmaceutical Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
